ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL",Categories,Tags,"Event Regions",_wpv_contains_gutenberg_views,_wp_old_slug,wpcf-event-date,_yoast_wpseo_primary_category,_yoast_wpseo_primary_event-region,_yoast_wpseo_content_score,_yoast_wpseo_estimated-reading-time-minutes,_aioseop_description,robotsmeta,_aioseop_title,_yoast_wpseo_metadesc,_yoast_wpseo_title,_aioseop_keywords,_yoast_wpseo_metakeywords,fig_thumbnail,_vc_post_settings,_pys_head_footer,_x_entry_body_css_class,_x_post_layout,_x_entry_alternate_index_title,_x_entry_bg_image_full,_x_entry_bg_image_full_fade,_x_entry_bg_image_full_duration,_x_quote_quote,_x_quote_cite,_x_link_url,_x_video_aspect_ratio,_x_video_m4v,_x_video_ogv,_x_video_embed,_x_audio_mp3,_x_audio_ogg,_x_audio_embed,_x_ethos_index_featured_post_layout,_x_ethos_index_featured_post_size,_x_ethos_post_carousel_display,_x_ethos_post_slider_blog_display,_x_ethos_post_slider_archives_display,_views_template,_wpb_vc_js_status,slide_template,_wpe_gce_active,_wpe_gce_code,_yoast_wpseo_focuskw,_yoast_wpseo_linkdex,coll_background_repeat,coll_background_position,_yoast_wpseo_opengraph-description,_revision-control,_wpgmp_location_address,_wpgmp_metabox_latitude,_wpgmp_metabox_longitude,_wpgmp_metabox_location_redirect,_wpgmp_metabox_custom_link,_wpgmp_map_id,_wpgmp_metabox_marker_id,_wpgmp_metabox_taxomomies_terms,_wpgmp_extensions_fields,_wpac_members_redirect_to,_wpac_show_in_search,_wpac_show_excerpt_in_search,_wpac_nonmembers_redirect_to,_yoast_wpseo_wordproof_timestamp,_wp_old_date,enclosure,ct_other_template,ct_template_archive_post_types_all,ct_template_categories,ct_template_categories_all,ct_template_tags,ct_template_tags_all,ct_template_custom_taxonomies,ct_template_custom_taxonomies_all,ct_template_authors_archives_all,ct_template_index,ct_template_front_page,ct_template_blog_posts,ct_template_date_archive,ct_template_search_page,ct_template_inner_content,ct_template_404_page,ct_template_all_archives,ct_template_archive_among_taxonomies,ct_template_apply_if_archive_among_taxonomies,ct_template_archive_post_types,ct_template_apply_if_archive_among_cpt,ct_template_authors_archives,ct_template_apply_if_archive_among_authors,ct_template_single_all,ct_template_post_types,ct_template_exclude_ids,ct_template_include_ids,ct_template_taxonomies,ct_use_template_taxonomies,ct_template_post_of_parents,ct_template_apply_if_post_of_parents,ct_template_order,ct_builder_shortcodes,_dp_original,scrolling_images,_scrolling_images,_encloseme,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
2305,"A Passivhaus conference in Germany","<p style=""text-align: justify"">The 2014 International Passivhaus Conference was held in Aachen, Germany this year. New Zealand was represented there with two of our leading professionals presenting. Dr Paola Leardini of The University of Auckland presented a paper on ""How do Passive Houses perform in New Zealand"" and Dr Kara Rosemeier, who is a Director of the Passive House Academy, a poster session on ""Healthy and affordable housing in New Zealand: the role of ventilation.""</p>
<p style=""text-align: justify""><a title=""Aachen Passive House Conference Report"" href=""http://www.greenbuildingadvisor.com/blogs/dept/guest-blogs/passivhaus-conference-germany"" target=""_blank"" rel=""noopener"">HERE</a>&nbsp;is summary of the conference which if you are interested in Passive House is a very good read.</p>
<p style=""text-align: justify"">Another good read is the new edition of the Passive House published Active for more comfort book. You can download it <a href=""http://ehaus.co.nz/wp-content/uploads/download_complete_PH_Brochure.pdf"" target=""_blank"" rel=""noopener"">here</a> !
</p>",,2014-05-15,post,https://ehaus.co.nz/?p=2305,https://ehaus.co.nz/wp-content/uploads/2014/05/cover1.png,cover,,,,https://ehaus.co.nz/wp-content/uploads/2014/05/cover1.png,,"eHaus News|Passive house",,,,,,4,,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,passivhaus-conference-germany,,,0,0,0,open,open,2024-01-08
2428,"Passive House Boom !","<img class=""aligncenter size-medium wp-image-2429"" src=""http://ehaus.co.nz/wp-content/uploads/10506713_1457432724508198_5886607277283643875_o-361x400.jpg"" alt=""10506713_1457432724508198_5886607277283643875_o"" width=""361"" height=""400"">
<p style=""text-align: justify"">Last week, eHaus participated at the IDEAL HOME SHOW held at the&nbsp;<span style=""color: #5a5a5a"">Arena Manawatu in Palmerston North. As you can see from the photo above, the eHaus stand triggered enormous amouts of interest towards green building lifestyle. People from everywhere wanted to learn more about the benefits of a&nbsp;Passive House. Leading on from the expo, eHaus has organised an Information evening in Palmerston North at The Cooperage.</span></p>",,2014-07-26,post,https://ehaus.co.nz/?p=2428,https://ehaus.co.nz/wp-content/uploads/2014/07/10506713_1457432724508198_5886607277283643875_o-361x4001.jpg,10506713_1457432724508198_5886607277283643875_o-361x400,,,,https://ehaus.co.nz/wp-content/uploads/2014/07/10506713_1457432724508198_5886607277283643875_o-361x4001.jpg,,"eHaus News|New Zealand projects|Passive house",,,,2428,,4,,90,1,,,,,,,,,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",,,off,,,750,7500,,,,16:9,,,,,,,off,Skinny,off,off,off,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,passive-house-boom,,,0,0,0,open,open,2024-01-08
2533,"Sustainable Building Using The ""Fabric First"" Approach","Here is the latest eHaus publication from the Carters trade leader, its all about ensuring that the design of our buildings focus on&nbsp;comfort and energy efficiency rather than aesthetics at the cost of all else. Have a read and see if you agree?

[caption id=""attachment_2535"" align=""aligncenter"" width=""1270""]<img class=""size-full wp-image-2535"" src=""http://ehaus.co.nz/wp-content/uploads/Carters-Trade-Leader-August.jpg"" alt=""Have a read and see if you agree!"" width=""1270"" height=""972""> Have a read and see if you agree![/caption]",,2014-08-25,post,https://ehaus.co.nz/?p=2533,https://ehaus.co.nz/wp-content/uploads/2014/08/Carters-Trade-Leader-August1.jpg,Carters-Trade-Leader-August,,,,https://ehaus.co.nz/wp-content/uploads/2014/08/Carters-Trade-Leader-August1.jpg,,"eHaus News|Passive house",,,,,,4,,90,1,,,,,,,,,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",,,off,,,750,7500,,,,16:9,,,,,,,off,Skinny,off,off,off,,false,,,,,,,,,"a:1:{i:0;s:8:""defaults"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,sustainable-building-using-fabric-first-approach,,,0,0,0,open,open,2024-01-08
2629,"eHaus Winton wins the top award","<img class=""aligncenter size-medium wp-image-2631"" src=""http://ehaus.co.nz/wp-content/uploads/Award-Baden-eHaus-299x400.jpg"" alt=""Award Baden eHaus"" width=""299"" height=""400"">The Inaugural South Pacific Passive House Conference was a huge success attracting a diverse group of industry professionals from all parts of New Zealand, Australia, Japan, USA &amp; the UK. Prior to the conference closing address the anticipated design award winners were announced. Three of the finalist home owners talked about their own experiences living in a Passive House. &nbsp;eHaus was well represented with interviews from New Plymouth &amp; Greytown. In this photo Glenn Murdoch, chair of PHINZ&nbsp;is congratulating Baden Brown of eHaus&nbsp;as the winner in the cost effective category.",,2015-02-19,post,https://ehaus.co.nz/?p=2629,https://ehaus.co.nz/wp-content/uploads/2015/02/Award-Baden-eHaus1.jpg,Award-Baden-eHaus,,,,https://ehaus.co.nz/wp-content/uploads/2015/02/Award-Baden-eHaus1.jpg,,"eHaus News|Passive house",,,,,,4,,60,1,,,,,,,,,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",,,off,,,750,7500,,,,16:9,,,,,,,off,Skinny,off,off,off,,false,,,,,,,,,"a:1:{i:0;s:8:""defaults"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,ehaus-winton-wins-top-award,,,0,0,0,open,closed,2024-01-08
2646,"eHaus Zero Show Home Open to the public for the first time!","<img class=""aligncenter size-medium wp-image-2647"" src=""http://ehaus.co.nz/wp-content/uploads/The-Black-Box-565x400.jpg"" alt=""The Black Box"" width=""565"" height=""400"" />Things have been busy at the head office of eHaus. As the brand grows market share around the country building companies are being trained and equipped to deliver the most energy efficient and comfortable houses available in New Zealand.

One of these homes has just been completed in rural Wanganui, demonstrating the supreme comfort through use of intelligent but simple design.  This show home has, again, been constructed in conjunction with Carters and the local eHaus building team who is now headed up by Simon &amp; Stacey Penn.

The house has been labeled by the locals “the black box” as from the road it could be mistaken as a flash farm shed. However stepping through the door immediately confirms that this is no ordinary country home.

eHaus believes in challenging traditional building and design by ensuring extreme efficiency and unparalleled comfort all year round. No matter what is going on outside this home immediately has the feeling of warmth, comfort, and quietness –  elements that the eHaus homes are quickly becoming known for.

This particular eHaus achieves a net zero energy status, which means it produces as much energy as it uses in a 12 month period.  Take the opportunity to view the house and you will be amazed by the low costs it takes to maintain a comfortable environment. For the first month the power used cost only $1.96 for a family of 5! The owners expect similar power bills for the entire year.

<b>This eHaus Zero is open to the general public for the first time on Saturday March 28</b><b><sup>th</sup></b><b> from 10.00am – 4.00pm.  On Sunday 29th March we will be offering exclusive tours to potential new home owners - if this you please email </b><a href=""mailto:info@ehaus.co.nz"">info@ehaus.co.nz</a><b> to reserve a place. The address is 590 Brunswick Road, Wanganui.</b>",,2015-03-19,post,https://ehaus.co.nz/news/ehaus-zero-show-home-open-public-first-time/,https://ehaus.co.nz/wp-content/uploads/2015/03/The-Black-Box-565x4001.jpg,The-Black-Box-565x400,,,,https://ehaus.co.nz/wp-content/uploads/2015/03/The-Black-Box-565x4001.jpg,,"eHaus News|New Zealand projects",,,,,,,,,,,,,"Build a new energy efficient warm house with eHaus. Healthy comfortable homes using Passivhaus technology. Zero energy ehaus.",,,,,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",,,off,,,750,7500,,,,16:9,,,,,,,off,Skinny,off,off,off,,false,,,,"zero energy",74,,,,"a:1:{i:0;s:8:""defaults"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,2,Jon,info@ehaus.co.nz,Jon,Iliffe,ehaus-zero-show-home-open-public-first-time,,,0,0,0,open,closed,2015-03-19
2936,"Health &amp; Comfort ... are the claims true?","<img class=""aligncenter wp-image-2939 size-medium"" src=""http://ehaus.co.nz/wp-content/uploads/may-622x400.jpg"" alt=""may"" width=""622"" height=""400"">

My&nbsp;family have been looking forward to this time of year as we really get to find out if our new house will behave like eHaus said it would! &nbsp;We have been monitoring five internal temperatures along with the outside temperature from the beginning of the year and as you would expect the comfort&nbsp;has been great. But what happens when the outside temperature falls below 5ºC and the sun disappears for a few days? The graph shows exactly what happens, with virtually no heating (we have put the tiny electric heater on in the lounge for a total of 5&nbsp;hours so far this year!) &nbsp;the comfortable living environment continues. So the claims are true the house remains between 20ºC and 25ºC no matter what is going on inside and out. Believe me although I am a fanatic my wife and family just live the same way any other family does, lights left on, windows and doors left open, long showers, etc but none of that has much of an impact in an eHaus. The average indoor temperature for May was 21.8ºC and the average relative humidity 52. For a house to be healthy it should have a relative humidity between 40 and 60. Outside of this is where mould and damp can cause problems to the fabric of the building and the fabric of your body! To be honest I don't think the numbers really &nbsp;convey what it&nbsp;feels like so let me put it like this......

The showers and bathrooms dry on their own without the need for noisy extractor fans or opening windows. Towels dry on their own no heated towel rails required and no damp towels the following day. When you come home from work it is warm, no need to do anything it just is. No winter quilt or fleecy sheets required and no rush to get dressed in the morning, it's the same room temperature as in the summer. Of course if you want it to be cold no problem just leave&nbsp;the window open but honestly with clean, fresh, filtered air 24 / 7 why would you?

I said earlier the best way is to feel what it is like in an eHaus which is why we open the doors every other Sunday afternoon from 2pm to 4pm so you can feel the difference yourself.&nbsp;(next date is June 7th) Even better, when you visit you can&nbsp;enter the competition, with the prize of a chance to stay in the house for a night in August with breakfast provided.

Right now eHaus is designing &amp; building homes all around New Zealand, if you are ready to start your project or you want to find out more let us know.

&nbsp;",,2015-06-04,post,https://ehaus.co.nz/news/health-comfort-claims/,https://ehaus.co.nz/wp-content/uploads/2015/06/may-622x4001.jpg,may-622x400,,,,https://ehaus.co.nz/wp-content/uploads/2015/06/may-622x4001.jpg,,"eHaus News|New Zealand projects",,,,health-comfort-claims-true,,4,,30,3,,,,,"Health & comfort of an eHaus - are the claims true?",,,,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",,,off,,,750,7500,,,,16:9,,,,,,,off,Skinny,off,off,off,,false,,,,"passive house nz",49,,,,"a:1:{i:0;s:8:""defaults"";}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publish,2,Jon,info@ehaus.co.nz,Jon,Iliffe,health-comfort-claims,,,0,0,0,open,closed,2024-01-08
2962,"eHaus foundation","A builder working on a site across the road today commented on the size of the footings for the foundation saying they were large!!

The reason is to thermally insulate the floor and footings completely so the heat finds it hard to escape. Here is a thermal image comparing a standard NZ foundation to an eHaus.

<a href=""http://ehaus.co.nz/wp-content/uploads/foundations.jpg""><img class=""aligncenter size-full wp-image-200"" title=""foundations"" src=""http://ehaus.co.nz/wp-content/uploads/foundations.jpg"" alt="""" width=""594"" height=""430""></a>",,2010-09-22,post,https://ehaus.co.nz/?p=2962,,,,,,,,"New Zealand projects|Passive house",,,,,,9,,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,ehaus-foundation,,,0,0,0,open,open,2024-01-07
2963,"eHaus Show Home - uninterrupted insulated foundation details","These are the latest pictures of the foundation and footing details. The is the&nbsp;beginning&nbsp;of the eHaus&nbsp;difference,&nbsp;completely&nbsp;uninterrupted&nbsp;&nbsp;insulation.

[gallery link=""file"" columns=""4""]",,2010-09-26,post,https://ehaus.co.nz/?p=2963,,,,,,,,"New Zealand projects|Passive house",,,,,,9,,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,ehaus-show-home-uninterrupted-insulated-foundation-details,,,0,0,0,open,open,2024-01-07
2964,"Passive House - What is it all about?","Since 1991 when the first Passive House was built in Germany people have been asking ""what is it all about"" The key driver for Dr Wolfgang Fiest (founder) was energy efficiency but not at the cost of comfort. This simple vision has now developed into a worldwide &nbsp;building system that is growing exponentially. Follow the PHNZ link to see what is happening here in NZ as we begin to discover the many benefits that Passive House has to offer Kiwi's.

[caption id=""attachment_324"" align=""alignleft"" width=""300"" caption=""First Passive House""]<a href=""http://ehaus.co.nz/wp-content/uploads/Kranichstein_Fruehling_2006_k.jpg""><img class=""size-medium wp-image-324"" title=""Darmstadt built in 1991"" src=""http://ehaus.co.nz/wp-content/uploads/Kranichstein_Fruehling_2006_k-300x220.jpg"" alt="""" width=""300"" height=""220""></a>[/caption]

[caption id=""attachment_325"" align=""alignleft"" width=""203"" caption=""Savings of a Passive House""]<a href=""http://ehaus.co.nz/wp-content/uploads/Savings_of_Passive_House_s.png""><img class=""size-medium wp-image-325"" title=""Savings of a Passive House"" src=""http://ehaus.co.nz/wp-content/uploads/Savings_of_Passive_House_s-203x300.png"" alt="""" width=""203"" height=""300""></a>[/caption]",,2010-09-28,post,https://ehaus.co.nz/?p=2964,,,,,,,,"Passive house",,,,,,9,,60,1,"The Passive House system results in ultra-low energy buildings that require little energy for space heating or cooling. High quality, healthy and sustainable construction.",,"What is a Passive House system?","The Passive House system results in ultra-low energy buildings that require little energy for space heating or cooling. High quality, healthy and sustainable construction.","What is a Passive House system?","Passive House, energy wise, efficient, ehaus","Passive House, energy wise, efficient, ehaus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,passive-house-what-is-it-all-about,,,0,0,0,open,open,2024-01-07
2965,"now comes the Air Tight Layer","So now we have an unbroken insulation layer with no thermal bridging from the foundation to the walls. &nbsp;The next detail that will enable the eHaus to keep an even temperature year round is the Air Tight Layer. Every join in the house must be sealed, we are using products that have been designed specifically to&nbsp;achieve&nbsp;this developed by Proclima. The target for this house is to achieve an air&nbsp;tightness&nbsp;of less than 1 air change per hour of the total treated area of the house at a pressure of 50 pa. Most houses leak at the rate of 10-20 air changes per hour.

The reason for this is airtightness minimizes the amount of warm - or cool- air that can pass through the structure, enabling the &nbsp;ventilation system to recover the heat before discharging the air externally.

This&nbsp;does not mean that you can't open the windows!! Not at all, we have designed a&nbsp;beautiful&nbsp;indoor out door flow for use when the&nbsp;weather&nbsp;permits. But for the rest of the time you are able to shut out the cold or&nbsp;indeed&nbsp;heat when it is not wanted.

<a href=""http://ehaus.co.nz/wp-content/uploads/168-114-airtightness2.jpg""><img class=""alignleft size-thumbnail wp-image-395"" title=""168-114-airtightness2"" src=""http://ehaus.co.nz/wp-content/uploads/168-114-airtightness2-150x114.jpg"" alt="""" width=""150"" height=""114""></a> <strong>If air moves freely within and around the </strong><strong>insulation material there is little or no </strong><strong>insulating effect. </strong>

<a href=""http://ehaus.co.nz/wp-content/uploads/173-118-airtightness31.jpg""><img class=""alignleft size-thumbnail wp-image-396"" title=""173-118-airtightness3"" src=""http://ehaus.co.nz/wp-content/uploads/173-118-airtightness31-150x118.jpg"" alt="""" width=""150"" height=""118""></a> <strong>The air must remain still within the insulation material</strong>
<strong> to have maximum insulating effect.</strong>",,2010-10-17,post,https://ehaus.co.nz/?p=2965,,,,,,,,Airtightness,,,,,,2,,60,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,now-comes-the-air-tight-layer,,,0,0,0,open,open,2024-01-07
2966,"Pressure testing windows","I have just come back from New Plymouth where I teamed up with Gwyn Williamson (Proclima) to test the windows for air tightness. Open Building Solutions have been busy over the last 3 years developing a unique thermally broken range of aluminium joinery. We went on site to their testing facility to see how the windows we are fitting to the first eHuas performed when pressured and de-pressured to 50 pascals.

You can see in the video clip how the test was conducted and I am very pleased to say the results were&nbsp;excellent.

<a href=""http://www.youtube.com/watch?v=SFB7i1_pU1A"">httpv://www.youtube.com/watch?v=SFB7i1_pU1A</a>",,2010-11-01,post,https://ehaus.co.nz/?p=2966,https://ehaus.co.nz/wp-content/uploads/2015/09/01.jpg,0,,,,https://ehaus.co.nz/wp-content/uploads/2015/09/01.jpg,,Airtightness,,,,,,2,,60,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,pressure-testing-windows,,,0,0,0,open,open,2024-01-07
2967,"Air Tight eHaus","Saturday was a big day in the eHaus diary, a&nbsp;preliminary&nbsp;Air&nbsp;Tightness&nbsp;test was performed using the Wincon blower door. The house was de-pressured to -50pa and then a smoke pen used to look for any air leaks.

Results were all good....................... it is anticipated that when the final blower door test is performed the first eHaus will check in at less than 1 air change per hour of the treated floor area. If achieved this will set a new record in NZ!

What does this all mean?
<table border=""0"" cellspacing=""5"" cellpadding=""5"" width=""505"">
<tbody>
<tr>
<td width=""27"" valign=""middle""></td>
<td valign=""middle"">Prolonged building life - Built to last</td>
</tr>
</tbody>
</table>
<table border=""0"" cellspacing=""5"" cellpadding=""5"" width=""505"">
<tbody>
<tr>
<td width=""27"" valign=""middle""></td>
<td valign=""middle"">Very low energy bills</td>
</tr>
</tbody>
</table>
<table border=""0"" cellspacing=""5"" cellpadding=""5"" width=""505"">
<tbody>
<tr>
<td width=""27"" valign=""middle""></td>
<td valign=""middle"">Improved air quality</td>
</tr>
</tbody>
</table>
<table border=""0"" cellspacing=""5"" cellpadding=""5"" width=""505"">
<tbody>
<tr>
<td width=""27"" valign=""middle""></td>
<td valign=""middle"">Consistent comfort throughout the house</td>
</tr>
</tbody>
</table>
<table border=""0"" cellspacing=""5"" cellpadding=""5"" width=""505"">
<tbody>
<tr>
<td width=""27"" valign=""middle""></td>
<td valign=""middle"">Health Benefits - clean, fresh, warm, filtered air/condensation control/no dust mites</td>
</tr>
</tbody>
</table>
<table border=""0"" cellspacing=""5"" cellpadding=""5"" width=""505"">
<tbody>
<tr>
<td width=""27"" valign=""middle""></td>
<td valign=""middle"">Adds value to your home for the future</td>
</tr>
</tbody>
</table>
<span style=""font-size: small""><span style=""line-height: normal""><a href=""http://www.youtube.com/watch?v=cYQMdrnXVkU"">httpv://www.youtube.com/watch?v=cYQMdrnXVkU</a>
</span></span>
<table border=""0"" cellspacing=""5"" cellpadding=""5"" width=""505"">
<tbody>
<tr>
<td width=""27"" valign=""middle""></td>
<td valign=""middle""></td>
</tr>
</tbody>
</table>
<a href=""http://www.youtube.com/watch?v=cYQMdrnXVkU"">http://www.youtube.com/watch?v=cYQMdrnXVk</a>

<a href=""http://www.youtube.com/watch?v=cYQMdrnXVkU""> </a>

<a href=""http://www.youtube.com/watch?v=cYQMdrnXVkU""></a>",,2010-11-28,post,https://ehaus.co.nz/?p=2967,,,,,,,,Airtightness,,,,,,2,,90,1,,,,,,,,,"a:1:{s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,air-tight-ehaus,,,0,0,0,open,open,2024-01-07
2968,"Wanganui Chronicle Articles","Here are a couple of articles that have been in the Wanganui Chronicle recently

<a href=""http://www.wanganuichronicle.co.nz/local/news/passion-for-passive/3928173/"">http://www.wanganuichronicle.co.nz/local/news/passion-for-passive/3928173/</a>

<a href=""http://www.wanganuichronicle.co.nz/have-your-say/news/first-ehaus-airtight-test-a-success/3934436/"">http://www.wanganuichronicle.co.nz/have-your-say/news/first-ehaus-airtight-test-a-success/3934436/</a>",,2011-01-09,post,https://ehaus.co.nz/?p=2968,,,,,,,,"eHaus News",,,,,,4,,90,1,,,,,,,,,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,wanganui-chronicle-articles,,,0,0,0,open,open,2024-01-07
2969,"Yes, we have broken the record for the most airtight house in NZ!","After a very busy month the first eHaus is finished and looking beautiful. The final blower door test confirmed that the house has an air change rate per hour of only 0.62 when pressured and depressurised at 50 Pascal’s. (Most new houses leak at the rate of 5-10 AC/Hr)

Far more than that the house has been monitored for the last two weeks and even though we have had some outside temperatures as low as 6°C the house hasn’t gone below 20°C that’s with no one living in it and no heating! I should be surprised as that is exactly how the PHPP software predicted the performance of the eHaus all year round temperatures of between 20°C – 26 °C with virtually no heating required.

We have also installed a clever device that remotely measures how much power is being used on selected devices and circuits. It is then able to show the cost of running these devices on a daily weekly monthly basis. The reason why we have fitted this is because the eHaus brand is synonymous with low energy and this is the best way to prove it with real figures.

Since the opening last weekend we have had an estimated 200 people look at the house with great feedback. The house will be open on Saturday and Sunday afternoons for the next two months.",,2011-03-08,post,https://ehaus.co.nz/?p=2969,,,,,,,,"Airtightness|Passive house",,,,,,9,,60,1,,,,,,,,,"a:2:{s:7:""vc_grid"";a:0:{}s:10:""vc_grid_id"";a:0:{}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,yes-we-have-broken-the-record-for-the-most-airtight-house-in-nz,,,0,0,0,open,open,2024-01-07
2970,"The first eHaus is complete","[caption id=""attachment_446"" align=""alignleft"" width=""300"" caption=""Kitchen""]
<div class=""mceTemp"">
<dl id=""attachment_454"" class=""wp-caption alignleft"" style=""width: 310px"">
 	<dt class=""wp-caption-dt""><a href=""http://ehaus.co.nz/wp-content/uploads/r-Kitchen1.jpg""><img class=""size-medium wp-image-454"" title=""2011 Wanganui Chronicle  Photograph by Tracey Grant"" src=""http://ehaus.co.nz/wp-content/uploads/r-Kitchen1-300x204.jpg"" alt="""" width=""300"" height=""204""></a>[/caption]

<a href=""http://ehaus.co.nz/wp-content/uploads/r-Living1.jpg""><img class=""size-medium wp-image-446"" title=""2011 Wanganui Chronicle  Photograph by Tracey Grant"" src=""http://ehaus.co.nz/wp-content/uploads/r-Living1-300x200.jpg"" alt=""Living Area"" width=""300"" height=""200""></a></dt>
 	<dd class=""wp-caption-dd"">Living Area</dd>
</dl>
</div>

[caption id=""attachment_443"" align=""alignleft"" width=""300"" caption=""North Facing Aspect""]<a href=""http://ehaus.co.nz/wp-content/uploads/r-outside.jpg""><img class=""size-medium wp-image-443"" title=""2011 Wanganui Chronicle  Photograph by Tracey Grant"" src=""http://ehaus.co.nz/wp-content/uploads/r-outside-300x200.jpg"" alt="""" width=""300"" height=""200""></a>[/caption]",,2011-03-08,post,https://ehaus.co.nz/?p=2970,,,,,,,,"New Zealand projects|Passive house",,,,,,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,the-first-ehaus-is-complete,,,0,0,0,open,open,2024-01-07
2971,Warm,"Every 30 minutes we are recording temperatures and humidity in 4 places around the house also outside and another sensor is located in a new house that is on the same&nbsp;subdivision as a comparison. This graph shows the average lowest daily temperatures in the eHaus and then the outside and other new house&nbsp;temperatures.

What is amazing is there is no one living in the eHaus, we have the curtains and blinds closed which reduce the solar thermal gain and apart from a fridge and the MHRV running there is no activity for most of the week. Our villa by the way is now dropping to 12 degrees and we have already had the woodburner going twice!

<a href=""http://ehaus.co.nz/wp-content/uploads/31032011-eHaus-line-graph2.jpg""><img class=""size-full wp-image-556 alignleft"" title=""31032011 eHaus line graph2"" src=""http://ehaus.co.nz/wp-content/uploads/31032011-eHaus-line-graph2.jpg"" alt="""" width=""736"" height=""523""></a>",,2011-04-02,post,https://ehaus.co.nz/?p=2971,,,,,,,,"New Zealand projects",,,,,,8,,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,draft,2,Jon,info@ehaus.co.nz,Jon,Iliffe,warm-2,,,0,0,0,open,open,2024-01-07
